status,EAR,MAR,MOE,pupil,n_EAR,n_MAR,n_MOE,n_pupil
0,2.855527366,0.907098999,0.317664264,0.060876702,-5.219418684,-3.007324324,3.160125986,10.87194928
0,3.016211751,0.887019799,0.29408406,0.056192585,-1.850234467,-4.395269002,-3.354882583,6.142676832
0,3.027742515,0.955936417,0.315725796,0.051450354,-1.608460722,0.36848923,2.624544015,1.354729691
0,3.273194073,1.040599648,0.317915658,0.048578983,3.538097333,6.220708562,3.229584067,-1.544321354
0,2.971195287,0.958042202,0.322443363,0.054936446,-2.794126816,0.514048474,4.48055035,4.87442872
0,3.069507994,1.018824734,0.331917928,0.052248247,-0.732734104,4.715550189,7.098291581,2.160315003
0,3.049016278,0.999424018,0.327785727,0.048539702,-1.162398548,3.374504706,5.956599818,-1.583981206
0,2.905105419,1.021558891,0.351642623,0.060043221,-4.179880264,4.904544673,12.54805617,10.0304336
0,2.87307428,0.982588636,0.341999037,0.057428422,-4.851500028,2.210784036,9.883615619,7.390427612
0,2.867127117,1.040799667,0.363011344,0.060761764,-4.976198434,6.234534587,15.68913636,10.75590295
0,2.912571681,0.977017858,0.335448519,0.057141544,-4.023329805,1.825712339,8.073763693,7.100783612
0,3.007518617,1.026217369,0.341217295,0.051554307,-2.032509621,5.226555004,9.667627223,1.459685447
0,3.027295137,0.96628239,0.319190018,0.055341652,-1.617841218,1.083639175,3.581678904,5.283540422
0,2.906937293,0.967165219,0.332709351,0.060440322,-4.141470056,1.144663383,7.316954794,10.43136227
0,2.879211853,1.018480913,0.35373601,0.058073358,-4.722809135,4.691784093,13.12644104,8.041581182
0,3.075575789,0.922797881,0.30004069,0.055434901,-0.605506318,-1.922162534,-1.709116827,5.377688403
0,2.914791026,0.951396968,0.326403149,0.060162732,-3.976795226,0.054706631,5.574605111,10.1510962
0,3.015340182,1.023196661,0.339330424,0.055368549,-1.868509291,5.017753134,9.146300685,5.310697327
0,2.982761569,0.992926714,0.332888396,0.056022813,-2.551608332,2.925388273,7.366423534,5.971268446
0,3.111488806,0.966895968,0.310750264,0.052359112,0.147507549,1.126051848,1.249846994,2.272248793
0,3.005381772,0.992206408,0.330143218,0.053316753,-2.077314386,2.875598189,6.607954206,3.239120993
0,2.991835726,0.928633836,0.310389313,0.054967989,-2.361344006,-1.518760856,1.150119351,4.906275444
0,2.940437074,1.04609468,0.355761628,0.055502097,-3.439056222,6.600544449,13.68610188,5.445532072
0,3.126337763,1.05925557,0.33881674,0.045415216,0.458856233,7.510271311,9.004374373,-4.738587881
0,3.025188619,0.972928556,0.321609221,0.057398918,-1.662010067,1.54304547,4.250083996,7.360639256
0,2.952179346,1.055988215,0.357697854,0.054640756,-3.192847617,7.284420305,14.22106449,4.575887611
0,2.499164948,1.082851039,0.433285142,0.066679283,-12.69152391,9.141272814,35.10518583,16.73046864
0,2.629313338,0.998230261,0.379654356,0.061502947,-9.962609719,3.29198802,20.28745829,11.50423147
0,3.351012541,1.043158719,0.311296573,0.051358438,5.169772707,6.39760052,1.400787347,1.261927359
0,2.86253747,1.050057183,0.366827402,0.058191714,-5.072432835,6.874446544,16.74348063,8.161077985
0,3.015906163,1.03975049,0.344755584,0.055260692,-1.856641949,6.162011786,10.64522601,5.201799701
0,2.926417336,1.055882335,0.36081058,0.055969547,-3.733018089,7.277101499,15.08108411,5.917488865
0,2.937411751,1.030776406,0.350913149,0.057996394,-3.502490339,5.54169168,12.34650856,7.96387426
0,2.975238819,1.03517802,0.347931068,0.055413985,-2.709343188,5.845946656,11.52258519,5.356570729
0,3.058647698,1.050338521,0.343399641,0.048424995,-0.960449681,6.893893636,10.27059061,-1.699793817
0,2.948125208,1.004767878,0.340815877,0.055946207,-3.277853628,3.743891024,9.556718712,5.893923497
0,3.110815894,1.029563014,0.330962374,0.048436413,0.133398133,5.45781775,6.834280171,-1.688265619
0,3.079607072,0.975384665,0.316723739,0.05368715,-0.520979529,1.712820355,2.90026693,3.613089102
0,2.983372943,1.008579757,0.338066938,0.057577117,-2.538789215,4.007381446,8.797210505,7.540555457
0,3.150132854,1.00623059,0.31942481,0.048202676,0.957784892,3.84499879,3.646549976,-1.924255911
0,3.088243627,0.993923758,0.32184111,0.049233898,-0.339890702,2.994307407,4.314152933,-0.88309353
0,2.972428183,1.006857223,0.338732229,0.054059261,-2.768275814,3.888313882,8.98102455,3.98878747
0,3.195321261,0.940612819,0.294371909,0.050629764,1.905282484,-0.690731572,-3.275352519,0.526228964
0,2.997787858,1,0.333579308,0.058634538,-2.236541395,3.414318575,7.557316674,8.608170993
0,2.935023564,0.958385684,0.326534238,0.060037936,-3.552565154,0.537791136,5.610824058,10.02509777
0,3.024667807,0.978954243,0.32365678,0.058918539,-1.672930318,1.959562073,4.815806972,8.894909465
0,3.019457861,1,0.331185281,0.054175389,-1.782170973,3.414318575,6.895867399,4.106034586
0,3.069237775,1.021238538,0.332733601,0.060733674,-0.738399985,4.88240079,7.323655086,10.72754236
0,2.958239806,0.999791818,0.337968483,0.057184639,-3.065773625,3.399928337,8.770008002,7.144294738
0,3.095959175,0.984691858,0.31805712,0.050149128,-0.178113311,2.356166146,3.268668734,0.04095995
0,3.174629519,1.042169682,0.328280726,0.048709882,1.471423956,6.329234863,6.093363636,-1.412161079
0,3.2702598,1.003600372,0.306887047,0.048543619,3.476572334,3.663188888,0.182473023,-1.580026241
0,2.609562529,0.964398847,0.369563418,0.068015138,-10.37673903,0.953442047,17.49941839,18.07920087
0,3.202220711,0.997299725,0.311440033,0.039691384,2.049948188,3.227666104,1.440424319,-10.51759881
0,3.222993005,1.055442557,0.327472804,0.045673973,2.4854957,7.246702463,5.870141767,-4.477335953
0,2.988165724,1.079723626,0.361333248,0.05354719,-2.438295558,8.925095103,15.22549287,3.471780057
0,3.339952653,0.980460444,0.293555192,0.044697093,4.937872136,2.063675955,-3.501004276,-5.463634118
0,3.340130541,1.069995566,0.320345433,0.046030211,4.941602039,8.252657473,3.90091022,-4.117664273
0,2.710735055,0.956266976,0.352770358,0.065097527,-8.255382447,0.391338628,12.85963962,15.13346403
0,2.9371328,1.031568702,0.351216228,0.051539404,-3.508339295,5.596457928,12.43024667,1.444638832
0,2.830387719,0.958017831,0.33847583,0.061478658,-5.746539616,0.512363898,8.91018365,11.47970804
0,3.026455318,1.097297817,0.36256865,0.053143155,-1.635450303,10.13988481,15.56682378,3.063850116
1,2.992104467,0.982750781,0.328448018,0.060118012,-2.355709122,2.221992052,6.139584943,10.10594513
1,2.760647149,0.985625277,0.357026894,0.063581845,-7.208839934,2.420687296,14.03568406,13.60317082
1,2.5785392,0.968286453,0.375517445,0.073243501,-11.02722731,1.222167058,19.14446537,23.35796677
1,3.09735661,0.956357753,0.308765788,0.055818402,-0.148812294,0.397613455,0.701553076,5.764886145
1,3.247731147,0.978782117,0.30137412,0.043890183,3.004197974,1.947664117,-1.3407014,-6.278322038
1,2.891821371,0.973739417,0.336721841,0.057600815,-4.458416376,1.599095026,8.425571716,7.564482235
1,3.213833634,0.979842447,0.304882753,0.051476161,2.293444621,2.020957814,-0.371296108,1.380786146
1,3.180421766,0.905538514,0.284722776,0.050739603,1.592874136,-3.115190508,-5.941325438,0.637127113
1,2.968824012,0.98685809,0.332407069,0.053481258,-2.843847037,2.505903652,7.233437121,3.405211909
1,3.225613264,0.952791479,0.295383048,0.0477154,2.540436531,0.151100105,-2.995983287,-2.416229922
1,2.99042283,0.971825316,0.324979232,0.055775868,-2.390969196,1.466785631,5.18118925,5.721942534
1,2.918035564,0.9520448,0.326262233,0.053948145,-3.908764683,0.099487048,5.535671461,3.876600308
1,2.939918119,0.919298346,0.312695221,0.055893382,-3.449937517,-2.164062682,1.787221917,5.84058922
1,3.021940379,0.854069848,0.282622997,0.04920673,-1.730118243,-6.672885152,-6.521476317,-0.91052344
1,2.790958147,0.950873847,0.340697996,0.062621453,-6.573287595,0.018546689,9.524149199,12.63352057
1,3.258459652,0.985154286,0.302337421,0.047507419,3.229150199,2.388130779,-1.074549756,-2.626215461
1,3.502280508,0.941475221,0.268817766,0.040110739,8.341516159,-0.631119321,-10.33574376,-10.09420057
1,3.154171984,0.948344003,0.300663378,0.045605016,1.042476208,-0.156325004,-1.537073392,-4.546957977
1,3.243713215,0.996569458,0.307231063,0.051387906,2.919951128,3.177187496,0.277521735,1.291680218
1,3.200594842,1.004451806,0.313832852,0.042671627,2.015857424,3.722043034,2.101539569,-7.508625816
1,2.836423001,1.001238288,0.35299329,0.061291587,-5.619993543,3.499913406,12.92123394,11.2908338
1,3.435425757,1.015485437,0.29559231,0.03738517,6.939724863,4.484726244,-2.938166012,-12.84604523
1,3.501381877,0.985201496,0.281375049,0.038637961,8.322673925,2.391394095,-6.866273867,-11.58117691
1,3.685586893,1.082569303,0.293730506,0.033440404,12.18503199,9.121798256,-3.452566648,-16.82883905
1,2.973314247,0.894792487,0.300941109,0.057754961,-2.749697075,-3.857993555,-1.460338677,7.720114174
1,2.678334876,0.896338796,0.334662705,0.068413824,-8.934740123,-3.751107282,7.856650034,18.48173022
1,2.527014512,0.944024611,0.373573087,0.074887711,-12.10758224,-0.454896522,18.60725568,25.01802664
1,2.955485297,1.038921001,0.351522981,0.05937708,-3.123529398,6.104674616,12.51499995,9.357870393
1,2.818048495,0.993364917,0.352501002,0.064154015,-6.005264939,2.955678398,12.78521877,14.18085583
1,2.438167073,0.922705473,0.378442267,0.078360842,-13.97050991,-1.928550086,19.95256842,28.52463954
1,2.592016516,0.89106196,0.343771714,0.069902961,-10.7446388,-4.115860668,10.37339116,19.98522267
1,2.872622623,0.939641862,0.327102438,0.065515481,-4.860970226,-0.757847507,5.767812677,15.5554472
1,2.650586449,0.938369284,0.354023271,0.064231865,-9.516561208,-0.845812591,13.20580866,14.25945702
1,2.636451783,0.928599856,0.352215755,0.06473205,-9.812932831,-1.521109721,12.70640756,14.76446322
1,2.718768659,0.947829908,0.3486247,0.066004872,-8.086936132,-0.191861113,11.71422969,16.04955571
1,2.675530628,0.965180102,0.360743432,0.06791366,-8.993538787,1.007445147,15.06253184,17.97674503
1,2.751539332,0.923866891,0.33576365,0.062791625,-7.39981003,-1.848268847,8.160831746,12.80533217
1,2.966103575,0.963267676,0.324758611,0.056914343,-2.900888384,0.875251557,5.120233343,6.871392174
1,2.783004392,0.955627093,0.343379657,0.059628749,-6.740059653,0.34710767,10.26506914,9.611966354
1,3.236801935,0.979102818,0.302490803,0.051041055,2.7750374,1.969832068,-1.032171407,0.941484902
1,3.224410972,0.96604235,0.299602736,0.049910301,2.515227215,1.067046773,-1.830119614,-0.200169225
1,3.369612618,0.965864012,0.286639481,0.046044287,5.559773806,1.0547194,-5.411756242,-4.103452337
1,3.450714255,0.961599679,0.278666852,0.041283664,7.260289718,0.759953742,-7.614525431,-8.909969145
1,3.50191583,0.984672893,0.281181199,0.048622834,8.333869694,2.354855236,-6.919832737,-1.500047757
1,3.334651307,0.922415249,0.276615203,0.047045247,4.826715021,-1.948611381,-8.181378406,-3.092843167
1,3.513990705,0.930033062,0.264665772,0.042080577,8.587052228,-1.422041475,-11.48290419,-8.105372934
1,3.708003722,0.97990418,0.264267313,0.043482704,12.65506165,2.025225032,-11.59299495,-6.689729647
1,3.680663413,0.967869637,0.262960648,0.043152962,12.08179787,1.193355236,-11.95401523,-7.022650541
1,3.631509568,0.95592526,0.263230825,0.040146004,11.05115411,0.367718058,-11.87936764,-10.05859585
1,3.594569881,0.912469811,0.25384673,0.041837803,10.27661333,-2.636074944,-14.47211283,-8.350487309
1,3.551913789,0.926032561,0.260713693,0.041487306,9.382212595,-1.698570103,-12.57482974,-8.704363454
1,3.707016497,0.945144946,0.254961084,0.041652171,12.63436179,-0.377455061,-14.1642263,-8.537908865
1,3.433888413,0.908963312,0.2647038,0.045902787,6.907490278,-2.878456428,-11.47239726,-4.246316415
1,4.099500806,0.919437792,0.224280427,0.039619808,20.86386051,-2.154423661,-22.64102955,-10.58986471
1,3.342624671,0.902243988,0.269920819,0.050063444,4.993898246,-3.342919705,-10.03097966,-0.045550074
1,3.259877192,0.888013658,0.27240709,0.055382039,3.258872776,-4.326569952,-9.344044251,5.324316809
1,2.683969342,0.764407461,0.284804841,0.070189554,-8.81659826,-12.87066366,-5.918651652,20.27457922
1,3.280279194,0.945268255,0.288167012,0.046142843,3.68665611,-0.368931531,-4.989712376,-4.003945994
1,3.442871433,0.939202618,0.272796309,0.046902171,7.095843674,-0.788209575,-9.236506336,-3.237298138
1,3.36760842,0.95355518,0.283155005,0.046991403,5.517750352,0.203889767,-6.374487096,-3.147206258
1,3.573157731,0.95310744,0.266740937,0.042893192,9.8276495,0.172940468,-10.90955383,-7.284924501
1,3.796823345,0.961512725,0.253241365,0.03684429,14.5174061,0.75394319,-14.63937021,-13.39213897
1,3.583631483,0.935046238,0.260921426,0.043224172,10.04726012,-1.075513165,-12.5174348,-6.950754287
1,3.588138166,0.992440563,0.276589283,0.043413607,10.14175496,2.891783806,-8.188539928,-6.759492538
1,3.769435722,0.984304545,0.261127823,0.039088673,13.94315026,2.329393702,-12.4604091,-11.12611998
1,3.785733091,0.933762373,0.246652986,0.041297252,14.28486883,-1.164258448,-16.45968276,-8.896249375
1,3.329663584,0.93354081,0.28037091,0.053426126,4.722133873,-1.179573633,-7.143708701,3.349548239
1,3.503755633,0.981064676,0.280003739,0.049787932,8.372446158,2.105442627,-7.245155098,-0.323718006
1,3.121071223,1.001685577,0.320942877,0.052941322,0.348428937,3.530831536,4.065978668,2.860071189
1,3.481277725,0.994904735,0.285787235,0.048004421,7.901135809,3.062115963,-5.647224555,-2.12442211
1,3.352425623,0.986173849,0.294167257,0.049488977,5.199401793,2.458606535,-3.331896149,-0.625554999
1,3.449051337,0.949079683,0.275171225,0.049660895,7.225422137,-0.105472252,-8.580337175,-0.451979727
1,3.37304727,0.940189648,0.278735983,0.047847787,5.631790589,-0.719982636,-7.595425002,-2.282566919
1,2.696926178,1.062469752,0.393955816,0.063196096,-8.544923022,7.732446856,24.23882939,13.21370267
1,3.13041754,0.977975843,0.312410671,0.052054215,0.544399839,1.891931633,1.708603099,1.964411845
1,3.29487089,1.010823776,0.306787067,0.043862285,3.99261063,4.162495909,0.154849458,-6.306488893
1,3.214430744,0.982068401,0.305518606,0.04997611,2.305964655,2.174823622,-0.195615283,-0.133725629
1,3.210979754,0.998814661,0.311062273,0.055560695,2.233605279,3.33238377,1.336052376,5.504695229
1,3.617228834,0.905709028,0.25038754,0.040593068,10.75171978,-3.10340394,-15.4278576,-9.607222171
1,3.870118157,0.951797466,0.245934989,0.041032383,16.05423074,0.08239041,-16.65805934,-9.163671703
1,3.725407041,0.92539648,0.248401442,0.040614482,13.01996947,-1.742538241,-15.97659947,-9.58560144
1,3.768425012,0.924445459,0.245313481,0.040106115,13.92195797,-1.808276179,-16.82977653,-10.09886967
1,3.46153561,0.987137728,0.285173356,0.045738134,7.4871888,2.525233261,-5.816833909,-4.412556946
1,4.043605667,1.000128858,0.247335903,0.03604584,19.69186723,3.423225669,-16.27099883,-14.19828617
1,3.632169148,1.00255132,0.276019998,0.043149866,11.06498401,3.590674785,-8.345828613,-7.025776371
1,3.801351284,0.984706585,0.259041197,0.040690558,14.61234662,2.357184125,-13.03692621,-9.508792215
1,3.930877768,0.994658319,0.253037204,0.035185958,17.32822089,3.045082874,-14.69577805,-15.06645722
1,3.842505125,0.972026447,0.252966858,0.037568511,15.47524859,1.480688546,-14.71521408,-12.66093621
1,3.951693254,0.972026447,0.245977201,0.035563485,17.76467404,1.480688546,-16.64639637,-14.68529067
1,4.106907579,1.015366672,0.247233874,0.03292534,21.0191636,4.476516841,-16.29918837,-17.34886872
1,3.966660117,0.951338273,0.239833574,0.036215192,18.07849494,0.050649435,-18.34382803,-14.02730196
1,4.021036534,0.957792581,0.238195444,0.035320546,19.2186441,0.496793828,-18.79642948,-14.9305722
1,3.963384496,0.985285995,0.248597126,0.035058348,18.00981266,2.397234937,-15.92253363,-15.19529745
1,4.005267449,0.952690534,0.237859405,0.036553274,18.88800244,0.144122416,-18.889274,-13.6859607
1,3.934150497,0.944768036,0.240145372,0.036709384,17.39684253,-0.403508393,-18.25768085,-13.52834518
1,4.19037373,0.982063919,0.234361893,0.031933528,22.76925798,2.174513787,-19.8556068,-18.3502417
1,3.64290946,1.003328511,0.275419557,0.041663955,11.29018378,3.644396913,-8.511725179,-8.526011999
1,3.257667844,1.042366777,0.319973314,0.044495975,3.212547799,6.342858715,3.798096879,-5.666690773
1,3.407155648,1.015933291,0.298176366,0.038925242,6.346965308,4.515683505,-2.224213426,-11.29112624
1,3.681945547,0.972027922,0.263998451,0.032597616,12.10868129,1.480790472,-11.66727914,-17.67975188
1,3.761490823,1.001256124,0.266185981,0.03290478,13.77656387,3.501146276,-11.06288341,-17.369626
1,3.733866271,0.984072341,0.263553183,0.032941502,13.19734019,2.313342937,-11.79030293,-17.33255018
1,3.859830461,0.940813297,0.243744721,0.036119797,15.83852128,-0.676873836,-17.26321175,-14.12361642
1,3.83029676,0.988751535,0.258139668,0.037664288,15.21926708,2.636785233,-13.28601077,-12.56423638
1,3.554827113,1.049267144,0.295166856,0.039195441,9.443298343,6.819836253,-3.055715353,-11.01832228
1,4.027159135,1.035247151,0.257066363,0.032789295,19.34702104,5.850725194,-13.58255593,-17.48622522
1,3.675262322,1.003623638,0.273075375,0.036883989,11.96854933,3.664797131,-9.159402624,-13.35205753
1,3.692404367,1.012220413,0.274135851,0.038326237,12.32797884,4.259036344,-8.86640232,-11.89590615
1,3.671954723,0.903347472,0.246012694,0.034584636,11.89919656,-3.266642997,-16.63659019,-15.67357661
1,4.073213248,0.919475012,0.225737018,0.03260691,20.3126705,-2.151850867,-22.23858595,-17.67036776
1,3.768175957,0.995411767,0.264162762,0.038111871,13.91673586,3.097163859,-11.62188155,-12.11233783
1,4.007545092,0.986768129,0.24622758,0.035891007,18.9357594,2.499685257,-16.57721896,-14.35461185
1,4.019404767,0.970317106,0.241408159,0.033686801,19.18442967,1.362532866,-17.90878366,-16.58006677
1,4.354919772,0.96279283,0.221081646,0.032064796,26.21941231,0.842428539,-23.52482553,-18.21770756
1,4.162699132,0.962460309,0.231210635,0.035361532,22.18898492,0.81944353,-20.72627243,-14.88919095
1,4.013653434,0.939726069,0.23413234,0.034979887,19.06383736,-0.752026843,-19.91903038,-15.27451499
1,4.036925251,0.966913134,0.239517225,0.030477346,19.55179418,1.127238421,-18.43123257,-19.82046167
1,3.99107768,0.951844501,0.238493103,0.034188298,18.59047542,0.085641689,-18.71418868,-16.07373549
1,3.812314904,0.965721661,0.253316341,0.0340635,14.84222867,1.044879592,-14.61865496,-16.19973608
1,3.854466609,0.970149837,0.251694965,0.035159238,15.72605357,1.350970678,-15.06662726,-15.09343493
1,3.805224225,0.993382785,0.261057621,0.033476479,14.69355335,2.956913488,-12.47980527,-16.79241661
1,3.66003506,0.951049731,0.259847164,0.039160246,11.64926847,0.030704361,-12.81424428,-11.05385703
1,3.491230033,0.964777616,0.276343182,0.045179141,8.109812969,0.979623891,-8.256535653,-4.976938235
1,3.614289069,0.936330698,0.259063589,0.037866867,10.69007961,-0.986726762,-13.03073933,-12.35970409
1,3.981385417,0.972375557,0.244230451,0.032792651,18.38725083,1.504820207,-17.12900853,-17.48283607
1,3.856900391,0.953568571,0.247237023,0.036623392,15.7770844,0.204815409,-16.29831842,-13.61516606
1,3.92726604,0.943501187,0.240243767,0.035758043,17.25249121,-0.491077465,-18.23049531,-14.4888578
1,3.821720747,0.996795206,0.260823663,0.036946471,15.0394477,3.192791975,-12.54444586,-13.2889725
1,3.922566336,0.972376706,0.247892992,0.035379322,17.15394917,1.504899661,-16.11707976,-14.87122919
1,3.099529709,0.917835249,0.29612081,0.053136241,-0.103247371,-2.26519705,-2.792145988,3.056869579
1,3.674503965,1.001028748,0.272425546,0.048028865,11.95264832,3.485429247,-9.338944973,-2.099742622
1,2.854053526,0.997846973,0.349624478,0.062324287,-5.250321753,3.265493822,11.99045979,12.33348928
1,3.328519894,0.921954446,0.276986311,0.03717997,4.69815331,-1.980463744,-8.078844603,-13.05322283
0,2.890077183,0.99718177,0.34503638,0.07330233,0.292938844,0.653356979,0.765881542,1.592123542
0,2.780317723,1.001032525,0.360042493,0.080394765,-1.845286741,0.838939626,4.71263064,4.655882719
0,2.714831945,1.040457397,0.383249283,0.064043764,-3.12101609,2.738975407,10.81623504,-2.407351171
0,2.70266922,1.002596283,0.37096522,0.080438305,-3.357958309,0.914303133,7.58541082,4.674690958
0,2.716148325,1.047513755,0.38566147,0.072049829,-3.095371662,3.079048388,11.45066285,1.051073934
0,2.891081675,1.046847845,0.362095562,0.068685481,0.312507373,3.046955618,5.25260717,-0.402242656
0,2.690816791,1.087371624,0.404104667,0.078027775,-3.588855643,4.99995194,16.30139758,3.633400838
0,2.615953886,0.99503719,0.380372603,0.081477707,-5.047260937,0.55000146,10.05964118,5.123687254
0,2.75903753,1.048317257,0.379957592,0.073309147,-2.259846463,3.117772228,9.950489355,1.595068263
0,2.808798046,1.047323166,0.372872363,0.074663391,-1.290461162,3.069863131,8.087007357,2.180068915
0,2.865727824,1.043397932,0.364095265,0.067493264,-0.181411354,2.880691089,5.778547865,-0.917251145
0,2.83924771,1.086329863,0.382611865,0.07209517,-0.697270828,4.949745451,10.64858814,1.070660099
0,2.890454854,1.087371624,0.376193948,0.071139978,0.300296245,4.99995194,8.96061554,0.658040267
0,2.784769568,1,0.359096139,0.071035939,-1.758560279,0.789178296,4.463730575,0.613098072
0,2.832613445,1.040457397,0.367313584,0.067797552,-0.826513042,2.738975407,6.624996048,-0.785806085
0,3.056829388,1.043397932,0.341333388,0.057991765,3.541440868,2.880691089,-0.208040221,-5.021666839
0,2.86487892,1.069383505,0.373273543,0.071077612,-0.197948864,4.133035497,8.192521408,0.631099934
0,2.695288031,1,0.371017861,0.070031716,-3.501751348,0.789178296,7.599255761,0.179298169
0,2.735133731,1.093561287,0.399820043,0.066689546,-2.725516711,5.298255532,15.17450111,-1.264437611
0,2.809622968,1,0.355919642,0.071092521,-1.274390846,0.789178296,3.628281836,0.63754005
0,2.885574175,1,0.34655148,0.070854523,0.205215677,0.789178296,1.164366967,0.534730914
0,2.917784373,1.086799004,0.372474064,0.069884013,0.832703,4.972355183,7.98225095,0.115494039
0,2.804532449,1.083736154,0.386423111,0.074737754,-1.373559327,4.824744711,11.65098174,2.212191999
0,2.944532285,0.99741044,0.338733063,0.067627523,1.353779446,0.664377478,-0.891950266,-0.859254692
0,3.237564308,1.043397932,0.322278674,0.044769444,7.062340375,2.880691089,-5.219609594,-10.73338727
0,3.224043302,1.003773598,0.311339987,0.051188933,6.798937472,0.971042471,-8.096587471,-7.960324679
0,2.891370271,1.087371624,0.376074844,0.062125589,0.318129498,4.99995194,8.929290013,-3.235955793
0,2.885574175,1.043397932,0.361591097,0.06637875,0.205215677,2.880691089,5.119928113,-1.398693846
0,2.937713565,1.038898621,0.353641905,0.063026989,1.22094386,2.663852022,3.029215601,-2.846572929
0,2.664166958,1.043158719,0.391551556,0.070944701,-4.108021398,2.869162469,12.99981109,0.573685384
0,2.804055249,1.086799004,0.387581166,0.070944647,-1.382855657,4.972355183,11.95556115,0.573662166
0,2.692915338,1.043158719,0.387371524,0.069818729,-3.547973825,2.869162469,11.90042326,0.087292957
0,2.668705089,1.07868845,0.404199196,0.075456708,-4.019614018,4.581476498,16.32625942,2.522762446
0,2.675435729,1.081843517,0.404361617,0.075472437,-3.888494332,4.733531258,16.36897772,2.529556957
0,2.778322724,1.124517825,0.404747013,0.072088404,-1.884151335,6.790169789,16.4703406,1.067737123
0,2.845324382,1.002826195,0.352447054,0.0686514,-0.578891102,0.925383471,2.714958461,-0.416964727
0,2.785129635,1.093561287,0.392642868,0.067448437,-1.751545814,5.298255532,13.28683631,-0.936615511
0,2.721961535,1.081270078,0.397239294,0.072128717,-2.982124448,4.705895024,14.49573965,1.085151504
0,2.644872866,1.081843517,0.409034223,0.076545399,-4.48388989,4.733531258,17.59791711,2.993050298
0,2.864199546,1.043158719,0.364206021,0.062976293,-0.211183761,2.869162469,5.807677548,-2.868472583
0,2.784170756,1.086428953,0.390216351,0.072105097,-1.770225748,4.954520975,12.64863948,1.074948105
0,2.652618758,1.081843517,0.407839805,0.076926434,-4.33299205,4.733531258,17.28377396,3.157648379
0,2.644872866,1.07868845,0.407841324,0.072061255,-4.48388989,4.581476498,17.28417339,1.056009731
0,2.847062063,1.040457397,0.365449496,0.068651285,-0.545039305,2.738975407,6.134723379,-0.417014326
0,3.046534699,1.081843517,0.355106252,0.060722642,3.340889895,4.733531258,3.414352565,-3.841994788
0,2.918309346,1.062997601,0.364251172,0.063989592,0.842929997,3.825274267,5.819552915,-2.430752176
0,2.889360551,1,0.34609734,0.065578387,0.278978123,0.789178296,1.044923864,-1.744431102
0,2.839365345,1.07424392,0.378339449,0.068633701,-0.694979182,4.367277536,9.524902392,-0.424610155
0,2.812768117,0.9539097,0.339135563,0.078198419,-1.213120147,-1.432090042,-0.786088945,3.707114493
0,2.672271945,1.062148222,0.397470109,0.07398233,-3.950128038,3.784339438,14.55644624,1.885867194
0,3.123224639,1.038898621,0.332636535,0.05399207,4.834887681,2.663852022,-2.495394647,-6.749437705
0,3.030353177,1.038300012,0.342633334,0.062807922,3.025657442,2.635002746,0.133857698,-2.941204467
0,2.842793587,1.081270078,0.380354762,0.069676616,-0.628193557,4.705895024,10.05494868,0.025903518
0,3.401399608,1.0743037,0.31584166,0.048194482,10.25401815,4.370158568,-6.912604811,-9.253854301
0,2.78344953,1.0743037,0.385961264,0.070878811,-1.784275953,4.370158568,11.52951167,0.545222509
0,2.89831992,1.07868845,0.372177151,0.070987366,0.453515716,4.581476498,7.904159957,0.592115872
0,2.857735146,1.135292424,0.397269994,0.06658177,-0.337116843,7.309439077,14.50381411,-1.310994514
0,2.890867208,1.028939063,0.355927474,0.066466366,0.308329324,2.183862747,3.630341862,-1.360845953
0,2.945020196,1.180775495,0.400939694,0.058727767,1.363284438,9.501442671,15.46897965,-4.703732225
0,2.883999515,1.081270078,0.37492034,0.058580683,0.174539711,4.705895024,8.625644429,-4.76726893
0,3.112110887,1.086428953,0.349097122,0.058563152,4.618380528,4.954520975,1.833894761,-4.774841679
0,2.890454854,0.99718177,0.344991297,0.070923487,0.300296245,0.653356979,0.754024321,0.564521674
0,2.714831945,1.07868845,0.397331574,0.067643686,-3.12101609,4.581476498,14.52001027,-0.852272321
0,2.597977305,0.992537209,0.382042294,0.085264943,-5.397462953,0.429517785,10.49878547,6.759680565
0,2.871822123,1.087371624,0.37863474,0.067554411,-0.062688237,4.99995194,9.60256683,-0.890837027
0,2.978730681,1.241590624,0.416818691,0.062066678,2.019998866,12.43235698,19.64530566,-3.26140396
0,2.597639879,1.040457397,0.400539507,0.075637314,-5.404036353,2.738975407,15.36372683,2.600779789
0,2.816799825,1.077032961,0.38236049,0.067320086,-1.134578402,4.50169213,10.58247409,-0.992059633
0,2.815321968,1.064704318,0.37818208,0.075365875,-1.163368541,3.907527525,9.483512883,2.483524782
0,2.644231591,1.07424392,0.406259393,0.071874379,-4.496382572,4.367277536,16.86811062,0.975283469
0,2.668224153,1.052598975,0.394494208,0.075718696,-4.028983134,3.324124611,13.77375629,2.635934887
0,2.757533154,1.096322524,0.397573651,0.068424815,-2.289153233,5.431330133,14.58367876,-0.514843852
0,2.818826699,1.084230398,0.384638899,0.074500685,-1.095092837,4.848564193,11.18171709,2.109783766
0,2.811373987,1.039776852,0.369846508,0.073306836,-1.240279229,2.706177355,7.291178962,1.594070081
0,2.757700364,1.071738706,0.388634936,0.068521404,-2.285895827,4.246541642,12.2327126,-0.473119803
0,2.838387794,1.081843517,0.381147185,0.068511622,-0.714022877,4.733531258,10.26336338,-0.477345131
